--- Terminal on /dev/ttyACM0 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
Pitch: 180.65 | Setpoint: 180.20 | Error: 0.45 | Output: -8.83
 | Error: 0.4 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.65 | Setpoint: 180.20 | Error: 0.45 | Output: -9.07
 | Error: 0.1 | TiltRate: 2.3 | MotorSpeed: 40Pitch: 180.11 | Setpoint: 180.20 | Error: -0.09 | Output: -0.67
 | Error: 0.1 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 180.12 | Setpoint: 180.20 | Error: -0.08 | Output: -8.51
 | Error: 0.1 | TiltRate: 1.5 | MotorSpeed: -40Pitch: 180.12 | Setpoint: 180.20 | Error: -0.08 | Output: 0.86
 | Error: 0.1 | TiltRate: 0.0 | MotorSpeed: 40Pitch: 180.14 | Setpoint: 180.20 | Error: -0.06 | Output: -7.70
 | Error: 0.1 | TiltRate: 1.2 | MotorSpeed: -40Pitch: 180.14 | Setpoint: 180.20 | Error: -0.06 | Output: -5.74
 | Error: 0.1 | TiltRate: 0.8 | MotorSpeed: -40Pitch: 180.15 | Setpoint: 180.20 | Error: -0.05 | Output: -6.40
 | Error: 0.0 | TiltRate: 1.1 | MotorSpeed: -40Pitch: 180.17 | Setpoint: 180.20 | Error: -0.03 | Output: -11.89
 | Error: 0.0 | TiltRate: 1.7 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.20 | Error: -0.01 | Output: -12.63
 | Error: 0.0 | TiltRate: 1.8 | MotorSpeed: -40Pitch: 180.21 | Setpoint: 180.20 | Error: 0.01 | Output: -13.34
 | Error: 0.0 | TiltRate: 1.8 | MotorSpeed: -40Pitch: 180.22 | Setpoint: 180.20 | Error: 0.02 | Output: -8.64
 | Error: 0.0 | TiltRate: 1.1 | MotorSpeed: -40Pitch: 180.21 | Setpoint: 180.20 | Error: 0.01 | Output: 7.85
 | Error: 0.0 | TiltRate: 1.3 | MotorSpeed: 40Pitch: 180.17 | Setpoint: 180.20 | Error: -0.03 | Output: 26.42
 | Error: 0.0 | TiltRate: 4.0 | MotorSpeed: 40Pitch: 180.10 | Setpoint: 180.20 | Error: -0.10 | Output: 41.83
 | Error: 0.1 | TiltRate: 5.6 | MotorSpeed: 41Pitch: 180.05 | Setpoint: 180.20 | Error: -0.15 | Output: 39.62
 | Error: 0.2 | TiltRate: 5.6 | MotorSpeed: 40Pitch: 180.01 | Setpoint: 180.20 | Error: -0.19 | Output: 29.73
 | Error: 0.2 | TiltRate: 4.0 | MotorSpeed: 40Pitch: 179.97 | Setpoint: 180.20 | Error: -0.23 | Output: 32.07
 | Error: 0.2 | TiltRate: 4.7 | MotorSpeed: 40Pitch: 179.91 | Setpoint: 180.20 | Error: -0.29 | Output: 40.39
 | Error: 0.3 | TiltRate: 5.3 | MotorSpeed: 40Pitch: 179.88 | Setpoint: 180.20 | Error: -0.32 | Output: 28.74
 | Error: 0.3 | TiltRate: 3.5 | MotorSpeed: 40Pitch: 179.84 | Setpoint: 180.20 | Error: -0.36 | Output: 32.31
 | Error: 0.4 | TiltRate: 3.9 | MotorSpeed: 40Pitch: 179.81 | Setpoint: 180.20 | Error: -0.39 | Output: 25.75
 | Error: 0.4 | TiltRate: 2.8 | MotorSpeed: 40Pitch: 179.77 | Setpoint: 180.20 | Error: -0.43 | Output: 35.06
 | Error: 0.4 | TiltRate: 4.1 | MotorSpeed: 40Pitch: 179.74 | Setpoint: 180.20 | Error: -0.46 | Output: 27.28
 | Error: 0.5 | TiltRate: 2.8 | MotorSpeed: 40Pitch: 179.72 | Setpoint: 180.20 | Error: -0.48 | Output: 22.88
 | Error: 0.5 | TiltRate: 2.1 | MotorSpeed: 40Pitch: 179.70 | Setpoint: 180.20 | Error: -0.50 | Output: 20.41
 | Error: 0.5 | TiltRate: 1.7 | MotorSpeed: 40Pitch: 179.67 | Setpoint: 180.20 | Error: -0.53 | Output: 32.32
 | Error: 0.5 | TiltRate: 3.4 | MotorSpeed: 40Pitch: 179.63 | Setpoint: 180.20 | Error: -0.57 | Output: 36.99
 | Error: 0.6 | TiltRate: 4.0 | MotorSpeed: 40Pitch: 179.59 | Setpoint: 180.20 | Error: -0.60 | Output: 34.28
 | Error: 0.6 | TiltRate: 3.1 | MotorSpeed: 40Pitch: 179.58 | Setpoint: 180.20 | Error: -0.62 | Output: 24.62
 | Error: 0.6 | TiltRate: 1.9 | MotorSpeed: 40Pitch: 179.55 | Setpoint: 180.20 | Error: -0.65 | Output: 26.71
 | Error: 0.6 | TiltRate: 2.4 | MotorSpeed: 40Pitch: 179.53 | Setpoint: 180.20 | Error: -0.67 | Output: 26.46
 | Error: 0.7 | TiltRate: 2.1 | MotorSpeed: 40Pitch: 179.51 | Setpoint: 180.20 | Error: -0.69 | Output: 29.52
 | Error: 0.7 | TiltRate: 2.3 | MotorSpeed: 40Pitch: 179.47 | Setpoint: 180.20 | Error: -0.73 | Output: 39.82
 | Error: 0.7 | TiltRate: 4.3 | MotorSpeed: 40Pitch: 179.43 | Setpoint: 180.20 | Error: -0.77 | Output: 42.75
 | Error: 0.8 | TiltRate: 4.2 | MotorSpeed: 42Pitch: 179.41 | Setpoint: 180.20 | Error: -0.79 | Output: 26.01
 | Error: 0.8 | TiltRate: 1.7 | MotorSpeed: 40Pitch: 179.41 | Setpoint: 180.20 | Error: -0.79 | Output: 14.05
 | Error: 0.8 | TiltRate: 0.1 | MotorSpeed: 40Pitch: 179.49 | Setpoint: 180.20 | Error: -0.71 | Output: -42.25
 | Error: 0.7 | TiltRate: 8.3 | MotorSpeed: -42Pitch: 179.53 | Setpoint: 180.20 | Error: -0.67 | Output: -12.59
 | Error: 0.7 | TiltRate: 3.4 | MotorSpeed: -40Pitch: 179.54 | Setpoint: 180.20 | Error: -0.65 | Output: 3.54
 | Error: 0.7 | TiltRate: 1.3 | MotorSpeed: 40Pitch: 179.65 | Setpoint: 180.20 | Error: -0.55 | Output: -56.82
 | Error: 0.6 | TiltRate: 11.2 | MotorSpeed: -56Pitch: 179.68 | Setpoint: 180.20 | Error: -0.52 | Output: -10.43
 | Error: 0.5 | TiltRate: 2.7 | MotorSpeed: -40Pitch: 179.73 | Setpoint: 180.20 | Error: -0.47 | Output: -30.34
 | Error: 0.5 | TiltRate: 5.8 | MotorSpeed: -40Pitch: 179.81 | Setpoint: 180.20 | Error: -0.39 | Output: -43.36
 | Error: 0.4 | TiltRate: 7.5 | MotorSpeed: -43Pitch: 179.87 | Setpoint: 180.20 | Error: -0.33 | Output: -32.74
 | Error: 0.3 | TiltRate: 5.8 | MotorSpeed: -40Pitch: 179.92 | Setpoint: 180.20 | Error: -0.28 | Output: -32.76
 | Error: 0.3 | TiltRate: 5.6 | MotorSpeed: -40Pitch: 179.99 | Setpoint: 180.20 | Error: -0.21 | Output: -38.65
 | Error: 0.2 | TiltRate: 7.0 | MotorSpeed: -40Pitch: 180.04 | Setpoint: 180.20 | Error: -0.16 | Output: -31.91
 | Error: 0.2 | TiltRate: 4.7 | MotorSpeed: -40Pitch: 180.07 | Setpoint: 180.20 | Error: -0.13 | Output: -17.62
 | Error: 0.1 | TiltRate: 2.9 | MotorSpeed: -40Pitch: 180.07 | Setpoint: 180.20 | Error: -0.13 | Output: -2.13
 | Error: 0.1 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 180.08 | Setpoint: 180.20 | Error: -0.12 | Output: -3.54
 | Error: 0.1 | TiltRate: 0.8 | MotorSpeed: -40Pitch: 180.12 | Setpoint: 180.20 | Error: -0.08 | Output: -24.53
 | Error: 0.1 | TiltRate: 3.8 | MotorSpeed: -40Pitch: 180.17 | Setpoint: 180.20 | Error: -0.03 | Output: -36.32
 | Error: 0.0 | TiltRate: 6.0 | MotorSpeed: -40Pitch: 180.22 | Setpoint: 180.20 | Error: 0.02 | Output: -34.63
 | Error: 0.0 | TiltRate: 4.5 | MotorSpeed: -40Pitch: 180.28 | Setpoint: 180.20 | Error: 0.08 | Output: -42.75
 | Error: 0.1 | TiltRate: 6.0 | MotorSpeed: -42Pitch: 180.34 | Setpoint: 180.20 | Error: 0.14 | Output: -44.81
 | Error: 0.1 | TiltRate: 6.8 | MotorSpeed: -44Pitch: 180.40 | Setpoint: 180.20 | Error: 0.20 | Output: -39.12
 | Error: 0.2 | TiltRate: 4.7 | MotorSpeed: -40Pitch: 180.45 | Setpoint: 180.20 | Error: 0.25 | Output: -42.08
 | Error: 0.3 | TiltRate: 5.4 | MotorSpeed: -42Pitch: 180.49 | Setpoint: 180.20 | Error: 0.29 | Output: -33.92
 | Error: 0.3 | TiltRate: 4.1 | MotorSpeed: -40Pitch: 180.51 | Setpoint: 180.20 | Error: 0.31 | Output: -21.12
 | Error: 0.3 | TiltRate: 2.1 | MotorSpeed: -40Pitch: 180.50 | Setpoint: 180.20 | Error: 0.30 | Output: -0.24
 | Motors: STOPPEDPitch: 180.45 | Setpoint: 180.20 | Error: 0.25 | Output: 28.29
 | Error: 0.3 | TiltRate: 5.1 | MotorSpeed: 40Pitch: 180.44 | Setpoint: 180.20 | Error: 0.24 | Output: 1.97
 | Error: 0.2 | TiltRate: 1.1 | MotorSpeed: 40Pitch: 180.45 | Setpoint: 180.20 | Error: 0.25 | Output: -14.38
 | Error: 0.3 | TiltRate: 1.3 | MotorSpeed: -40Pitch: 180.49 | Setpoint: 180.20 | Error: 0.29 | Output: -32.05
 | Error: 0.3 | TiltRate: 3.8 | MotorSpeed: -40Pitch: 180.52 | Setpoint: 180.20 | Error: 0.32 | Output: -26.11
 | Error: 0.3 | TiltRate: 2.8 | MotorSpeed: -40Pitch: 180.52 | Setpoint: 180.20 | Error: 0.32 | Output: -11.12
 | Error: 0.3 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 180.52 | Setpoint: 180.20 | Error: 0.32 | Output: -3.83
 | Error: 0.3 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 180.49 | Setpoint: 180.20 | Error: 0.29 | Output: 14.94
 | Error: 0.3 | TiltRate: 3.2 | MotorSpeed: 40Pitch: 180.47 | Setpoint: 180.20 | Error: 0.27 | Output: 4.70
 | Error: 0.3 | TiltRate: 1.6 | MotorSpeed: 40Pitch: 180.47 | Setpoint: 180.20 | Error: 0.27 | Output: -3.02
 | Error: 0.3 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 180.48 | Setpoint: 180.20 | Error: 0.28 | Output: -14.84
 | Error: 0.3 | TiltRate: 1.3 | MotorSpeed: -40Pitch: 180.50 | Setpoint: 180.20 | Error: 0.30 | Output: -18.21
 | Error: 0.3 | TiltRate: 1.7 | MotorSpeed: -40Pitch: 180.51 | Setpoint: 180.20 | Error: 0.31 | Output: -17.86
 | Error: 0.3 | TiltRate: 1.6 | MotorSpeed: -40Pitch: 180.53 | Setpoint: 180.20 | Error: 0.33 | Output: -19.63
 | Error: 0.3 | TiltRate: 1.8 | MotorSpeed: -40Pitch: 180.54 | Setpoint: 180.20 | Error: 0.34 | Output: -16.70
 | Error: 0.3 | TiltRate: 1.3 | MotorSpeed: -40Pitch: 180.56 | Setpoint: 180.20 | Error: 0.36 | Output: -16.05
 | Error: 0.4 | TiltRate: 1.2 | MotorSpeed: -40Pitch: 180.57 | Setpoint: 180.20 | Error: 0.37 | Output: -17.59
 | Error: 0.4 | TiltRate: 1.4 | MotorSpeed: -40Pitch: 180.58 | Setpoint: 180.20 | Error: 0.38 | Output: -16.39
 | Error: 0.4 | TiltRate: 1.2 | MotorSpeed: -40Pitch: 180.59 | Setpoint: 180.20 | Error: 0.39 | Output: -15.27
 | Error: 0.4 | TiltRate: 1.0 | MotorSpeed: -40Pitch: 180.60 | Setpoint: 180.20 | Error: 0.40 | Output: -12.29
 | Error: 0.4 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 180.59 | Setpoint: 180.20 | Error: 0.39 | Output: -3.39
 | Error: 0.4 | TiltRate: 0.8 | MotorSpeed: -40Pitch: 180.59 | Setpoint: 180.20 | Error: 0.39 | Output: -12.53
 | Error: 0.4 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 180.60 | Setpoint: 180.20 | Error: 0.40 | Output: -10.36
 | Error: 0.4 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 180.61 | Setpoint: 180.20 | Error: 0.41 | Output: -18.07
 | Error: 0.4 | TiltRate: 1.4 | MotorSpeed: -40Pitch: 180.61 | Setpoint: 180.20 | Error: 0.41 | Output: -12.27
 | Error: 0.4 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 180.61 | Setpoint: 180.20 | Error: 0.41 | Output: -6.58
 | Error: 0.4 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 180.62 | Setpoint: 180.20 | Error: 0.42 | Output: -12.38
 | Error: 0.4 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 180.62 | Setpoint: 180.20 | Error: 0.42 | Output: -13.49
 | Error: 0.4 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 180.63 | Setpoint: 180.20 | Error: 0.43 | Output: -15.04
 | Error: 0.4 | TiltRate: 0.8 | MotorSpeed: -40Pitch: 180.63 | Setpoint: 180.20 | Error: 0.43 | Output: -10.58
 | Error: 0.4 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 180.64 | Setpoint: 180.20 | Error: 0.44 | Output: -12.24
 | Error: 0.4 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 180.64 | Setpoint: 180.20 | Error: 0.44 | Output: -12.93
 | Error: 0.4 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 180.64 | Setpoint: 180.20 | Error: 0.44 | Output: -7.21
 | Error: 0.4 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 180.64 | Setpoint: 180.20 | Error: 0.44 | Output: -13.07
 | Error: 0.4 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 180.64 | Setpoint: 180.20 | Error: 0.44 | Output: -10.19
 | Error: 0.4 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 180.65 | Setpoint: 180.20 | Error: 0.45 | Output: -14.71
 | Error: 0.5 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 180.65 | Setpoint: 180.20 | Error: 0.45 | Output: -11.46
 | Error: 0.5 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 180.65 | Setpoint: 180.20 | Error: 0.45 | Output: -11.35
 | Error: 0.5 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 180.66 | Setpoint: 180.20 | Error: 0.46 | Output: -11.20
 | Error: 0.5 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 180.67 | Setpoint: 180.20 | Error: 0.47 | Output: -17.24
 | Error: 0.5 | TiltRate: 1.1 | MotorSpeed: -40Pitch: 180.67 | Setpoint: 180.20 | Error: 0.47 | Output: -14.22
 | Error: 0.5 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 180.68 | Setpoint: 180.20 | Error: 0.48 | Output: -13.48
 | Error: 0.5 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 180.68 | Setpoint: 180.20 | Error: 0.48 | Output: -10.82
 | Error: 0.5 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 180.69 | Setpoint: 180.20 | Error: 0.49 | Output: -18.29
 | Error: 0.5 | TiltRate: 1.1 | MotorSpeed: -40Pitch: 180.69 | Setpoint: 180.20 | Error: 0.49 | Output: -7.66
 | Error: 0.5 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 180.69 | Setpoint: 180.20 | Error: 0.49 | Output: -12.58
 | Error: 0.5 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 180.70 | Setpoint: 180.20 | Error: 0.50 | Output: -15.66
 | Error: 0.5 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 180.70 | Setpoint: 180.20 | Error: 0.50 | Output: -16.72
 | Error: 0.5 | TiltRate: 0.9 | MotorSpeed: -40Pitch: 180.71 | Setpoint: 180.20 | Error: 0.51 | Output: -12.91
 | Error: 0.5 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 180.72 | Setpoint: 180.20 | Error: 0.52 | Output: -17.10
 | Error: 0.5 | TiltRate: 0.9 | MotorSpeed: -40Pitch: 180.72 | Setpoint: 180.20 | Error: 0.52 | Output: -14.98
 | Error: 0.5 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 180.72 | Setpoint: 180.20 | Error: 0.52 | Output: -13.35
 | Error: 0.5 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 180.74 | Setpoint: 180.20 | Error: 0.54 | Output: -22.11
 | Error: 0.5 | TiltRate: 1.6 | MotorSpeed: -40Pitch: 180.74 | Setpoint: 180.20 | Error: 0.54 | Output: -13.98
 | Error: 0.5 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 180.74 | Setpoint: 180.20 | Error: 0.54 | Output: -11.53
 | Error: 0.5 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.75 | Setpoint: 180.20 | Error: 0.55 | Output: -15.48
 | Error: 0.5 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -19.88
 | Error: 0.6 | TiltRate: 1.2 | MotorSpeed: -40Pitch: 180.77 | Setpoint: 180.20 | Error: 0.57 | Output: -15.95
 | Error: 0.6 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 180.77 | Setpoint: 180.20 | Error: 0.57 | Output: -16.65
 | Error: 0.6 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.58 | Output: -18.45
 | Error: 0.6 | TiltRate: 1.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.58 | Output: -10.33
 | Error: 0.6 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -19.69
 | Error: 0.6 | TiltRate: 1.1 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -19.25
 | Error: 0.6 | TiltRate: 1.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.57
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -13.19
 | Error: 0.6 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -20.59
 | Error: 0.6 | TiltRate: 1.1 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -13.50
 | Error: 0.6 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -9.16
 | Error: 0.6 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -13.93
 | Error: 0.6 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.66
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.82 | Setpoint: 180.20 | Error: 0.62 | Output: -24.85
 | Error: 0.6 | TiltRate: 1.9 | MotorSpeed: -40Pitch: 180.83 | Setpoint: 180.20 | Error: 0.63 | Output: -20.88
 | Error: 0.6 | TiltRate: 1.1 | MotorSpeed: -40Pitch: 180.84 | Setpoint: 180.20 | Error: 0.64 | Output: -15.97
 | Error: 0.6 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 180.83 | Setpoint: 180.20 | Error: 0.63 | Output: -9.57
 | Error: 0.6 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 180.84 | Setpoint: 180.20 | Error: 0.64 | Output: -20.78
 | Error: 0.6 | TiltRate: 1.2 | MotorSpeed: -40Pitch: 180.85 | Setpoint: 180.20 | Error: 0.65 | Output: -20.10
 | Error: 0.7 | TiltRate: 0.9 | MotorSpeed: -40Pitch: 180.86 | Setpoint: 180.20 | Error: 0.66 | Output: -21.26
 | Error: 0.7 | TiltRate: 1.0 | MotorSpeed: -40Pitch: 180.86 | Setpoint: 180.20 | Error: 0.66 | Output: -13.23
 | Error: 0.7 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 180.87 | Setpoint: 180.20 | Error: 0.67 | Output: -22.52
 | Error: 0.7 | TiltRate: 1.2 | MotorSpeed: -40Pitch: 180.87 | Setpoint: 180.20 | Error: 0.67 | Output: -13.40
 | Error: 0.7 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 180.88 | Setpoint: 180.20 | Error: 0.68 | Output: -16.87
 | Error: 0.7 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 180.89 | Setpoint: 180.20 | Error: 0.69 | Output: -22.12
 | Error: 0.7 | TiltRate: 1.3 | MotorSpeed: -40Pitch: 180.90 | Setpoint: 180.20 | Error: 0.70 | Output: -20.98
 | Error: 0.7 | TiltRate: 0.8 | MotorSpeed: -40Pitch: 180.91 | Setpoint: 180.20 | Error: 0.71 | Output: -23.78
 | Error: 0.7 | TiltRate: 1.3 | MotorSpeed: -40Pitch: 180.92 | Setpoint: 180.20 | Error: 0.72 | Output: -22.81
 | Error: 0.7 | TiltRate: 1.1 | MotorSpeed: -40Pitch: 180.94 | Setpoint: 180.20 | Error: 0.74 | Output: -26.02
 | Error: 0.7 | TiltRate: 1.6 | MotorSpeed: -40Pitch: 180.96 | Setpoint: 180.20 | Error: 0.76 | Output: -30.73
 | Error: 0.8 | TiltRate: 2.4 | MotorSpeed: -40Pitch: 180.98 | Setpoint: 180.20 | Error: 0.78 | Output: -30.09
 | Error: 0.8 | TiltRate: 1.9 | MotorSpeed: -40Pitch: 181.01 | Setpoint: 180.20 | Error: 0.81 | Output: -34.67
 | Error: 0.8 | TiltRate: 2.7 | MotorSpeed: -40Pitch: 181.03 | Setpoint: 180.20 | Error: 0.83 | Output: -30.79
 | Error: 0.8 | TiltRate: 2.0 | MotorSpeed: -40Pitch: 181.02 | Setpoint: 180.20 | Error: 0.82 | Output: -15.66
 | Error: 0.8 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 181.03 | Setpoint: 180.20 | Error: 0.83 | Output: -20.23
 | Error: 0.8 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.03 | Setpoint: 180.20 | Error: 0.83 | Output: -18.81
 | Error: 0.8 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.03 | Setpoint: 180.20 | Error: 0.83 | Output: -19.10
 | Error: 0.8 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.04 | Setpoint: 180.20 | Error: 0.84 | Output: -23.97
 | Error: 0.8 | TiltRate: 0.9 | MotorSpeed: -40Pitch: 181.08 | Setpoint: 180.20 | Error: 0.88 | Output: -42.02
 | Error: 0.9 | TiltRate: 3.5 | MotorSpeed: -42Pitch: 181.10 | Setpoint: 180.20 | Error: 0.90 | Output: -33.50
 | Error: 0.9 | TiltRate: 2.4 | MotorSpeed: -40Pitch: 181.10 | Setpoint: 180.20 | Error: 0.91 | Output: -23.43
 | Error: 0.9 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.09 | Setpoint: 180.20 | Error: 0.89 | Output: -10.70
 | Error: 0.9 | TiltRate: 1.2 | MotorSpeed: -40Pitch: 181.07 | Setpoint: 180.20 | Error: 0.87 | Output: -0.00
 | Motors: STOPPEDPitch: 181.06 | Setpoint: 180.20 | Error: 0.86 | Output: -15.34
 | Error: 0.9 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.08 | Setpoint: 180.20 | Error: 0.88 | Output: -28.71
 | Error: 0.9 | TiltRate: 1.5 | MotorSpeed: -40Pitch: 181.10 | Setpoint: 180.20 | Error: 0.90 | Output: -35.88
 | Error: 0.9 | TiltRate: 2.5 | MotorSpeed: -40Pitch: 181.12 | Setpoint: 180.20 | Error: 0.92 | Output: -30.32
 | Error: 0.9 | TiltRate: 1.7 | MotorSpeed: -40Pitch: 181.11 | Setpoint: 180.20 | Error: 0.91 | Output: -16.46
 | Error: 0.9 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.12 | Setpoint: 180.20 | Error: 0.92 | Output: -20.80
 | Error: 0.9 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.11 | Setpoint: 180.20 | Error: 0.91 | Output: -16.47
 | Error: 0.9 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.12 | Setpoint: 180.20 | Error: 0.92 | Output: -23.30
 | Error: 0.9 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.13 | Setpoint: 180.20 | Error: 0.93 | Output: -25.68
 | Error: 0.9 | TiltRate: 0.9 | MotorSpeed: -40Pitch: 181.14 | Setpoint: 180.20 | Error: 0.94 | Output: -26.63
 | Error: 0.9 | TiltRate: 1.0 | MotorSpeed: -40Pitch: 181.15 | Setpoint: 180.20 | Error: 0.95 | Output: -28.94
 | Error: 1.0 | TiltRate: 1.4 | MotorSpeed: -40Pitch: 181.19 | Setpoint: 180.20 | Error: 0.99 | Output: -43.28
 | Error: 1.0 | TiltRate: 3.4 | MotorSpeed: -43Pitch: 181.23 | Setpoint: 180.20 | Error: 1.03 | Output: -49.62
 | Error: 1.0 | TiltRate: 4.2 | MotorSpeed: -49Pitch: 181.28 | Setpoint: 180.20 | Error: 1.08 | Output: -55.84
 | Error: 1.1 | TiltRate: 5.0 | MotorSpeed: -55Pitch: 181.33 | Setpoint: 180.20 | Error: 1.13 | Output: -58.55
 | Error: 1.1 | TiltRate: 5.3 | MotorSpeed: -58Pitch: 181.36 | Setpoint: 180.20 | Error: 1.16 | Output: -45.47
 | Error: 1.2 | TiltRate: 3.2 | MotorSpeed: -45Pitch: 181.41 | Setpoint: 180.20 | Error: 1.21 | Output: -53.75
 | Error: 1.2 | TiltRate: 4.3 | MotorSpeed: -53Pitch: 181.43 | Setpoint: 180.20 | Error: 1.23 | Output: -39.47
 | Error: 1.2 | TiltRate: 2.1 | MotorSpeed: -40Pitch: 181.44 | Setpoint: 180.20 | Error: 1.24 | Output: -31.51
 | Error: 1.2 | TiltRate: 0.9 | MotorSpeed: -40Pitch: 181.43 | Setpoint: 180.20 | Error: 1.23 | Output: -19.37
 | Error: 1.2 | TiltRate: 0.9 | MotorSpeed: -40Pitch: 181.38 | Setpoint: 180.20 | Error: 1.18 | Output: 4.57
 | Error: 1.2 | TiltRate: 4.4 | MotorSpeed: 40Pitch: 181.31 | Setpoint: 180.20 | Error: 1.11 | Output: 23.19
 | Error: 1.1 | TiltRate: 7.0 | MotorSpeed: 40Pitch: 181.24 | Setpoint: 180.20 | Error: 1.04 | Output: 28.60
 | Error: 1.0 | TiltRate: 7.5 | MotorSpeed: 40Pitch: 181.17 | Setpoint: 180.20 | Error: 0.97 | Output: 25.91
 | Error: 1.0 | TiltRate: 6.9 | MotorSpeed: 40Pitch: 181.09 | Setpoint: 180.20 | Error: 0.89 | Output: 31.59
 | Error: 0.9 | TiltRate: 7.6 | MotorSpeed: 40Pitch: 181.00 | Setpoint: 180.20 | Error: 0.80 | Output: 44.68
 | Error: 0.8 | TiltRate: 9.2 | MotorSpeed: 44Pitch: 180.92 | Setpoint: 180.20 | Error: 0.72 | Output: 39.61
 | Error: 0.7 | TiltRate: 8.2 | MotorSpeed: 40Pitch: 180.84 | Setpoint: 180.20 | Error: 0.64 | Output: 41.36
 | Error: 0.6 | TiltRate: 8.2 | MotorSpeed: 41Pitch: 180.77 | Setpoint: 180.20 | Error: 0.57 | Output: 35.05
