--- Terminal on /dev/ttyACM0 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
Pitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: 4.84
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.17
 | Motors: STOPPEDPitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -2.67
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.89
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.82
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.15
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.77
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.82
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.11
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.85
 | Motors: STOPPEDPitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -2.82
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 1.03
 | MotorSpeed: 40Pitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -2.82
 | MotorSpeed: -40Pitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -0.94
 | Motors: STOPPEDPitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -0.82
 | Motors: STOPPEDPitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -0.93
 | Motors: STOPPEDPitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -0.93
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.04
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.86
 | Motors: STOPPEDPitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -1.89
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 1.01
 | MotorSpeed: 40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.87
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.85
 | MotorSpeed: -40Pitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -1.89
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.21
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.09
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.19
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -2.67
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 2.05
 | MotorSpeed: 40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -2.84
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.02 | Output: 1.12
 | MotorSpeed: 40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -2.62
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.82
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.64
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.72
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.95
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.80
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.84
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.17
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.82
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.78
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 1.08
 | MotorSpeed: 40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -2.72
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.84
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.34
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.75
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.03
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.58
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -2.01
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.88
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.09
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.96
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.08
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.84
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.85
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.08
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.85
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.89
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.08
 | Motors: STOPPEDPitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -2.82
 | MotorSpeed: -40Pitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -0.94
 | Motors: STOPPEDPitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -0.94
 | Motors: STOPPEDPitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -0.94
 | Motors: STOPPEDPitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -0.94
 | Motors: STOPPEDPitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -0.94
 | Motors: STOPPEDPitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -1.91
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.99
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.89
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.89
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.89
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.89
 | Motors: STOPPEDPitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -1.86
 | MotorSpeed: -40Pitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -0.94
 | Motors: STOPPEDPitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -0.94
 | Motors: STOPPEDPitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -0.94
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 1.03
 | MotorSpeed: 40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.85
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.85
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.67
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.69
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.70
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.13
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -2.00
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 1.10
 | MotorSpeed: 40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.64
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 1.00
 | MotorSpeed: 40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.59
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.69
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.71
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.82
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.14
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.14
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.76
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.14
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.76
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.02
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.68
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.90
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.68
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.67
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.78
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.78
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.78
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.78
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.78
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 1.19
 | MotorSpeed: 40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -3.63
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.83
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 1.21
 | MotorSpeed: 40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.02 | Output: -1.58
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.02 | Output: -0.77
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.02 | Output: -0.77
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.62
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.93
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.70
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.93
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.82
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.02 | Output: 0.19
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.20
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.02 | Output: -1.69
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.02 | Output: -0.77
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.74
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.81
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.81
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 1.16
 | MotorSpeed: 40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.02 | Output: -1.69
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.74
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.78
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.66
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -2.07
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.86
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.29
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.93
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.66
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.89
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.77
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.82
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.15
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.77
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.77
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.77
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.77
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.21
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.72
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.72
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.15
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.72
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.72
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.21
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.26
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -1.67
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.26
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.70
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -1.67
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.74
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.74
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.74
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.23
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -2.67
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.18
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.22
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.70
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -1.70
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.22
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -1.70
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.75
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.22
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.70
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.70
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.70
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.70
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.70
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.70
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -1.67
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.75
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.75
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.72
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.79
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.76
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.84
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.84
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.84
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.84
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 1.13
 | MotorSpeed: 40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -2.72
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.84
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.72
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.23
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.75
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: 0.14
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.78
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.79
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.83
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.83
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.83
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.83
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.83
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.83
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.83
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.83
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 1.14
 | MotorSpeed: 40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.74
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.74
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.59
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.41
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.02 | Output: -1.57
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.06
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.25
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -1.65
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.85
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.35
 | Motors: STOPPEDPitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -1.85
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.19
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.73
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.73
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.24
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -1.65
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.24
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.68
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.29
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.64
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -2.61
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.73
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.73
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.73
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.73
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.24
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -1.66
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.73
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.73
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 1.24
 | MotorSpeed: 40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.64
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.64
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -1.61
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -1.47
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.40
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -1.64
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -1.05
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.24
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.68
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.68
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -1.65
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: 0.24
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.68
 | Motors: STOPPEDPitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -0.68
